Id,WnvPresent
263,0.009204078098390522
264,0.009204078098390522
265,0.0
266,0.0
267,0.0
268,0.005223886268596378
269,0.005223886268596378
270,0.005223886268596378
271,0.005223886268596378
272,0.005223886268596378
273,0.008278535816035881
274,0.008278535816035881
275,0.008278535816035881
276,0.010870744765057228
277,0.010870744765057228
278,0.010870744765057228
279,0.010870744765057228
280,0.010870744765057228
281,0.006532019281104695
282,0.006532019281104695
283,0.006532019281104695
284,0.0006199999999999539
285,0.0006199999999999539
286,0.0006199999999999539
287,0.0006199999999999539
288,0.0006199999999999539
289,0.00241628959276019
290,0.00241628959276019
291,0.00241628959276019
292,0.007794036397399728
293,0.007794036397399728
294,0.007794036397399728
295,0.007794036397399728
296,0.007794036397399728
297,0.013031456337779801
298,0.013031456337779801
299,0.013031456337779801
300,0.013140441734754149
301,0.013140441734754149
302,0.013140441734754149
303,0.013140441734754149
304,0.013140441734754149
305,0.0016216577540106858
306,0.0016216577540106858
307,0.0016216577540106858
308,0.0007200000000000539
309,0.0007200000000000539
310,0.0007200000000000539
311,0.0007200000000000539
312,0.0007200000000000539
313,0.005787464387464358
314,0.005787464387464358
315,0.005787464387464358
316,0.015393366770409589
317,0.015393366770409589
318,0.015393366770409589
319,0.015393366770409589
320,0.015393366770409589
321,0.0007352941176470562
322,0.0007352941176470562
323,0.0007352941176470562
324,0.02742121212121218
325,0.02742121212121218
326,0.02742121212121218
327,0.02742121212121218
328,0.02742121212121218
329,0.0016216577540106858
330,0.0016216577540106858
331,0.0016216577540106858
332,0.0025087096774194517
333,0.0025087096774194517
334,0.0025087096774194517
335,0.0025087096774194517
336,0.0025087096774194517
337,0.004921538461538533
338,0.004921538461538533
339,0.004921538461538533
340,0.006146963191673294
341,0.006146963191673294
342,0.006146963191673294
343,0.006146963191673294
344,0.006146963191673294
345,0.004859038461538456
346,0.004859038461538456
347,0.004859038461538456
348,0.006146963191673294
349,0.006146963191673294
350,0.006146963191673294
351,0.006146963191673294
352,0.006146963191673294
353,0.0016470588235294459
354,0.0016470588235294459
355,0.0016470588235294459
356,0.005002016235870932
357,0.005002016235870932
358,0.005002016235870932
359,0.005002016235870932
360,0.005002016235870932
361,0.0014162895927601893
362,0.0014162895927601893
363,0.0014162895927601893
364,0.004002016235870931
365,0.004002016235870931
366,0.004002016235870931
367,0.004002016235870931
368,0.004002016235870931
369,0.002332956259426866
370,0.002332956259426866
371,0.002332956259426866
372,0.005163306558451541
373,0.005163306558451541
374,0.005163306558451541
375,0.005163306558451541
376,0.005163306558451541
377,0.027050854700854665
378,0.027050854700854665
379,0.027050854700854665
380,0.004519818316648161
381,0.004519818316648161
382,0.004519818316648161
383,0.004519818316648161
384,0.004519818316648161
385,0.000647058823529445
386,0.000647058823529445
387,0.000647058823529445
388,0.0031633065584515396
389,0.0031633065584515396
390,0.0031633065584515396
391,0.0031633065584515396
392,0.0031633065584515396
393,0.0
394,0.0
395,0.0
396,0.0006666666666665932
397,0.0006666666666665932
398,0.0006666666666665932
399,0.0006666666666665932
400,0.0006666666666665932
401,0.0
402,0.0
403,0.0
404,0.0029362138570648844
405,0.0029362138570648844
406,0.0029362138570648844
407,0.0029362138570648844
408,0.0029362138570648844
409,0.0
410,0.0
411,0.0
412,0.011972652029203612
413,0.011972652029203612
414,0.011972652029203612
415,0.011972652029203612
416,0.011972652029203612
417,0.0
418,0.0
419,0.0
420,0.0016666666666665941
421,0.0016666666666665941
422,0.0016666666666665941
423,0.0016666666666665941
424,0.0016666666666665941
425,0.0
426,0.0
427,0.0
428,0.0077009123397671075
429,0.0077009123397671075
430,0.0077009123397671075
431,0.0077009123397671075
432,0.0077009123397671075
433,0.0
434,0.0
435,0.0
436,0.004230731225296491
437,0.004230731225296491
438,0.004230731225296491
439,0.004230731225296491
440,0.004230731225296491
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.011425032981584482
453,0.011425032981584482
454,0.011425032981584482
455,0.011425032981584482
456,0.011425032981584482
457,0.0016216577540106858
458,0.0016216577540106858
459,0.0016216577540106858
460,0.0016700000000000603
461,0.0016700000000000603
462,0.0016700000000000603
463,0.0016700000000000603
464,0.0016700000000000603
465,0.008154406315181384
466,0.008154406315181384
467,0.008154406315181384
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0034040526849037356
477,0.0034040526849037356
478,0.0034040526849037356
479,0.0034040526849037356
480,0.0034040526849037356
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.000647058823529445
498,0.000647058823529445
499,0.000647058823529445
500,0.0031633065584515396
501,0.0031633065584515396
502,0.0031633065584515396
503,0.0031633065584515396
504,0.0031633065584515396
505,0.006656415262011217
506,0.006656415262011217
507,0.006656415262011217
508,0.006806383481528289
509,0.006806383481528289
510,0.006806383481528289
511,0.006806383481528289
512,0.006806383481528289
513,0.0
514,0.0
515,0.0
516,0.005223886268596378
517,0.005223886268596378
518,0.005223886268596378
519,0.005223886268596378
520,0.005223886268596378
521,0.0020000000000000018
522,0.0020000000000000018
523,0.0020000000000000018
524,0.00611577816048825
525,0.00611577816048825
526,0.00611577816048825
527,0.00611577816048825
528,0.00611577816048825
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0034729847494553434
546,0.0034729847494553434
547,0.0034729847494553434
548,0.009339954910099868
549,0.009339954910099868
550,0.009339954910099868
551,0.009339954910099868
552,0.009339954910099868
553,0.0
554,0.0
555,0.0
556,0.000782608695652165
557,0.000782608695652165
558,0.000782608695652165
559,0.000782608695652165
560,0.000782608695652165
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.010927413933965568
573,0.010927413933965568
574,0.010927413933965568
575,0.010927413933965568
576,0.010927413933965568
577,0.0
578,0.0
579,0.0
580,0.0006666666666665932
581,0.0006666666666665932
582,0.0006666666666665932
583,0.0006666666666665932
584,0.0006666666666665932
585,0.0029297619047619072
586,0.0029297619047619072
587,0.0029297619047619072
588,0.026938951083020024
589,0.026938951083020024
590,0.026938951083020024
591,0.026938951083020024
592,0.026938951083020024
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0024040526849037347
605,0.0024040526849037347
606,0.0024040526849037347
607,0.0024040526849037347
608,0.0024040526849037347
609,0.0
610,0.0
611,0.0
612,0.0024040526849037347
613,0.0024040526849037347
614,0.0024040526849037347
615,0.0024040526849037347
616,0.0024040526849037347
617,0.0
618,0.0
619,0.0
620,0.0021762138570649014
621,0.0021762138570649014
622,0.0021762138570649014
623,0.0021762138570649014
624,0.0021762138570649014
625,0.0008124999999999938
626,0.0008124999999999938
627,0.0008124999999999938
628,0.009689318695870308
629,0.009689318695870308
630,0.009689318695870308
631,0.009689318695870308
632,0.009689318695870308
633,0.0
634,0.0
635,0.0
636,0.010758366314918
637,0.010758366314918
638,0.010758366314918
639,0.010758366314918
640,0.010758366314918
641,0.0010000000000000009
642,0.0010000000000000009
643,0.0010000000000000009
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.016993816796142203
653,0.016993816796142203
654,0.016993816796142203
655,0.016993816796142203
656,0.016993816796142203
657,0.0
658,0.0
659,0.0
660,0.010689318695870309
661,0.010689318695870309
662,0.010689318695870309
663,0.010689318695870309
664,0.010689318695870309
665,0.0057886408580526405
666,0.0057886408580526405
667,0.0057886408580526405
668,0.006806383481528289
669,0.006806383481528289
670,0.006806383481528289
671,0.006806383481528289
672,0.006806383481528289
673,0.0
674,0.0
675,0.0
676,0.011508366314918028
677,0.011508366314918028
678,0.011508366314918028
679,0.011508366314918028
680,0.011508366314918028
681,0.0008124999999999938
682,0.0008124999999999938
683,0.0008124999999999938
684,0.011425032981584482
685,0.011425032981584482
686,0.011425032981584482
687,0.011425032981584482
688,0.011425032981584482
689,0.0
690,0.0
691,0.0
692,0.011425032981584482
693,0.011425032981584482
694,0.011425032981584482
695,0.011425032981584482
696,0.011425032981584482
697,0.0
698,0.0
699,0.0
700,0.022092366625786397
701,0.022092366625786397
702,0.022092366625786397
703,0.022092366625786397
704,0.022092366625786397
705,0.0
706,0.0
707,0.0
708,0.006671154504574228
709,0.006671154504574228
710,0.006671154504574228
711,0.006671154504574228
712,0.006671154504574228
713,0.0
714,0.0
715,0.0
716,0.011425032981584482
717,0.011425032981584482
718,0.011425032981584482
719,0.011425032981584482
720,0.011425032981584482
721,0.0
722,0.0
723,0.0
724,0.011425032981584482
725,0.011425032981584482
726,0.011425032981584482
727,0.011425032981584482
728,0.011425032981584482
729,0.0
730,0.0
731,0.0
732,0.005200927001343336
733,0.005200927001343336
734,0.005200927001343336
735,0.005200927001343336
736,0.005200927001343336
737,0.0
738,0.0
739,0.0
740,0.011425032981584482
741,0.011425032981584482
742,0.011425032981584482
743,0.011425032981584482
744,0.011425032981584482
745,0.0
746,0.0
747,0.0
748,0.00774020212362192
749,0.00774020212362192
750,0.00774020212362192
751,0.00774020212362192
752,0.00774020212362192
753,0.009361690921390053
754,0.009361690921390053
755,0.009361690921390053
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.009689318695870308
765,0.009689318695870308
766,0.009689318695870308
767,0.009689318695870308
768,0.009689318695870308
769,0.0
770,0.0
771,0.0
772,0.00774020212362192
773,0.00774020212362192
774,0.00774020212362192
775,0.00774020212362192
776,0.00774020212362192
777,0.0007352941176470562
778,0.0007352941176470562
779,0.0007352941176470562
780,0.0021800280504907787
781,0.0021800280504907787
782,0.0021800280504907787
783,0.0021800280504907787
784,0.0021800280504907787
785,0.0007352941176470562
786,0.0007352941176470562
787,0.0007352941176470562
788,0.0010000000000000009
789,0.0010000000000000009
790,0.0010000000000000009
791,0.0010000000000000009
792,0.0010000000000000009
793,0.0016216577540106858
794,0.0016216577540106858
795,0.0016216577540106858
796,0.0028923319327731623
797,0.0028923319327731623
798,0.0028923319327731623
799,0.0028923319327731623
800,0.0028923319327731623
801,0.0
802,0.0
803,0.0
804,0.014691659583943473
805,0.014691659583943473
806,0.014691659583943473
807,0.014691659583943473
808,0.014691659583943473
809,0.007527371794871729
810,0.007527371794871729
811,0.007527371794871729
812,0.01084044173475418
813,0.01084044173475418
814,0.01084044173475418
815,0.01084044173475418
816,0.01084044173475418
817,0.010306643503555257
818,0.010306643503555257
819,0.010306643503555257
820,0.012807108401420964
821,0.012807108401420964
822,0.012807108401420964
823,0.012807108401420964
824,0.012807108401420964
825,0.010398666110577937
826,0.010398666110577937
827,0.010398666110577937
828,0.008999565299710133
829,0.008999565299710133
830,0.008999565299710133
831,0.008999565299710133
832,0.008999565299710133
833,0.014313126256330855
834,0.014313126256330855
835,0.014313126256330855
836,0.0072495652997102145
837,0.0072495652997102145
838,0.0072495652997102145
839,0.0072495652997102145
840,0.0072495652997102145
841,0.0
842,0.0
843,0.0
844,0.009689318695870308
845,0.009689318695870308
846,0.009689318695870308
847,0.009689318695870308
848,0.009689318695870308
849,0.0
850,0.0
851,0.0
852,0.006004487837907635
853,0.006004487837907635
854,0.006004487837907635
855,0.006004487837907635
856,0.006004487837907635
857,0.014313126256330855
858,0.014313126256330855
859,0.014313126256330855
860,0.0072495652997102145
861,0.0072495652997102145
862,0.0072495652997102145
863,0.0072495652997102145
864,0.0072495652997102145
865,0.0010000000000000009
866,0.0010000000000000009
867,0.0010000000000000009
868,0.014415973348719913
869,0.014415973348719913
870,0.014415973348719913
871,0.014415973348719913
872,0.014415973348719913
873,0.0
874,0.0
875,0.0
876,0.03884784616574477
877,0.03884784616574477
878,0.03884784616574477
879,0.03884784616574477
880,0.03884784616574477
881,0.0
882,0.0
883,0.0
884,0.006848310231730048
885,0.006848310231730048
886,0.006848310231730048
887,0.006848310231730048
888,0.006848310231730048
889,0.0
890,0.0
891,0.0
892,0.017025571174727472
893,0.017025571174727472
894,0.017025571174727472
895,0.017025571174727472
896,0.017025571174727472
897,0.0038196169772256594
898,0.0038196169772256594
899,0.0038196169772256594
900,0.007948206712061423
901,0.007948206712061423
902,0.007948206712061423
903,0.007948206712061423
904,0.007948206712061423
905,0.0016216577540106858
906,0.0016216577540106858
907,0.0016216577540106858
908,0.0025087096774194517
909,0.0025087096774194517
910,0.0025087096774194517
911,0.0025087096774194517
912,0.0025087096774194517
913,0.0007352941176470562
914,0.0007352941176470562
915,0.0007352941176470562
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.008394038461538411
922,0.008394038461538411
923,0.008394038461538411
924,0.014203026768767835
925,0.014203026768767835
926,0.014203026768767835
927,0.014203026768767835
928,0.014203026768767835
929,0.0
930,0.0
931,0.0
932,0.0031762138570649023
933,0.0031762138570649023
934,0.0031762138570649023
935,0.0031762138570649023
936,0.0031762138570649023
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0010000000000000009
954,0.0010000000000000009
955,0.0010000000000000009
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.006004487837907635
965,0.006004487837907635
966,0.006004487837907635
967,0.006004487837907635
968,0.006004487837907635
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0010000000000000009
978,0.0010000000000000009
979,0.0010000000000000009
980,0.00774020212362192
981,0.00774020212362192
982,0.00774020212362192
983,0.00774020212362192
984,0.00774020212362192
985,0.0
986,0.0
987,0.0
988,0.003923499632672134
989,0.003923499632672134
990,0.003923499632672134
991,0.003923499632672134
992,0.003923499632672134
993,0.007618297720797806
994,0.007618297720797806
995,0.007618297720797806
996,0.01084044173475418
997,0.01084044173475418
998,0.01084044173475418
999,0.01084044173475418
1000,0.01084044173475418
1001,0.004921538461538533
1002,0.004921538461538533
1003,0.004921538461538533
1004,0.006146963191673294
1005,0.006146963191673294
1006,0.006146963191673294
1007,0.006146963191673294
1008,0.006146963191673294
1009,0.004921538461538533
1010,0.004921538461538533
1011,0.004921538461538533
1012,0.006146963191673294
1013,0.006146963191673294
1014,0.006146963191673294
1015,0.006146963191673294
1016,0.006146963191673294
1017,0.004861538461538473
1018,0.004861538461538473
1019,0.004861538461538473
1020,0.008075534620244795
1021,0.008075534620244795
1022,0.008075534620244795
1023,0.008075534620244795
1024,0.008075534620244795
1025,0.008154406315181384
1026,0.008154406315181384
1027,0.008154406315181384
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.007567420814479697
1034,0.007567420814479697
1035,0.007567420814479697
1036,0.005223886268596378
1037,0.005223886268596378
1038,0.005223886268596378
1039,0.005223886268596378
1040,0.005223886268596378
1041,0.0016216577540106858
1042,0.0016216577540106858
1043,0.0016216577540106858
1044,0.0037673319327731214
1045,0.0037673319327731214
1046,0.0037673319327731214
1047,0.0037673319327731214
1048,0.0037673319327731214
1049,0.005803482905982982
1050,0.005803482905982982
1051,0.005803482905982982
1052,0.007116660161370358
1053,0.007116660161370358
1054,0.007116660161370358
1055,0.007116660161370358
1056,0.007116660161370358
1057,0.009859231749041797
1058,0.009859231749041797
1059,0.009859231749041797
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.010455722977111948
1066,0.010455722977111948
1067,0.010455722977111948
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.008833335943035148
1074,0.008833335943035148
1075,0.008833335943035148
1076,0.0016199999999999548
1077,0.0016199999999999548
1078,0.0016199999999999548
1079,0.0016199999999999548
1080,0.0016199999999999548
1081,0.009627420814479759
1082,0.009627420814479759
1083,0.009627420814479759
1084,0.006146963191673294
1085,0.006146963191673294
1086,0.006146963191673294
1087,0.006146963191673294
1088,0.006146963191673294
1089,0.0016111111111111187
1090,0.0016111111111111187
1091,0.0016111111111111187
1092,0.013067235620809803
1093,0.013067235620809803
1094,0.013067235620809803
1095,0.013067235620809803
1096,0.013067235620809803
1097,0.0
1098,0.0
1099,0.0
1100,0.002571428571428558
1101,0.002571428571428558
1102,0.002571428571428558
1103,0.002571428571428558
1104,0.002571428571428558
1105,0.0016111111111111187
1106,0.0016111111111111187
1107,0.0016111111111111187
1108,0.013067235620809803
1109,0.013067235620809803
1110,0.013067235620809803
1111,0.013067235620809803
1112,0.013067235620809803
1113,0.005803482905982982
1114,0.005803482905982982
1115,0.005803482905982982
1116,0.006146963191673294
1117,0.006146963191673294
1118,0.006146963191673294
1119,0.006146963191673294
1120,0.006146963191673294
1121,0.0014162895927601893
1122,0.0014162895927601893
1123,0.0014162895927601893
1124,0.004002016235870931
1125,0.004002016235870931
1126,0.004002016235870931
1127,0.004002016235870931
1128,0.004002016235870931
1129,0.0
1130,0.0
1131,0.0
1132,0.0006666666666665932
1133,0.0006666666666665932
1134,0.0006666666666665932
1135,0.0006666666666665932
1136,0.0006666666666665932
1137,0.0
1138,0.0
1139,0.0
1140,0.0030000000000000027
1141,0.0030000000000000027
1142,0.0030000000000000027
1143,0.0030000000000000027
1144,0.0030000000000000027
1145,0.007511865258924111
1146,0.007511865258924111
1147,0.007511865258924111
1148,0.008967426512136667
1149,0.008967426512136667
1150,0.008967426512136667
1151,0.008967426512136667
1152,0.008967426512136667
1153,0.009859231749041797
1154,0.009859231749041797
1155,0.009859231749041797
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.00651186525892411
1162,0.00651186525892411
1163,0.00651186525892411
1164,0.008967426512136667
1165,0.008967426512136667
1166,0.008967426512136667
1167,0.008967426512136667
1168,0.008967426512136667
1169,0.010455722977111948
1170,0.010455722977111948
1171,0.010455722977111948
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.010455722977111948
1178,0.010455722977111948
1179,0.010455722977111948
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0021762138570649014
1189,0.0021762138570649014
1190,0.0021762138570649014
1191,0.0021762138570649014
1192,0.0021762138570649014
1193,0.0
1194,0.0
1195,0.0
1196,0.006681907192746306
1197,0.006681907192746306
1198,0.006681907192746306
1199,0.006681907192746306
1200,0.006681907192746306
1201,0.007177648529536396
1202,0.007177648529536396
1203,0.007177648529536396
1204,0.0041633065584515405
1205,0.0041633065584515405
1206,0.0041633065584515405
1207,0.0041633065584515405
1208,0.0041633065584515405
1209,0.009202989336085321
1210,0.009202989336085321
1211,0.009202989336085321
1212,0.007843959239104192
1213,0.007843959239104192
1214,0.007843959239104192
1215,0.007843959239104192
1216,0.007843959239104192
1217,0.021111177356641808
1218,0.021111177356641808
1219,0.021111177356641808
1220,0.007334868330013289
1221,0.007334868330013289
1222,0.007334868330013289
1223,0.007334868330013289
1224,0.007334868330013289
1225,0.0
1226,0.0
1227,0.0
1228,0.015238198256984137
1229,0.015238198256984137
1230,0.015238198256984137
1231,0.015238198256984137
1232,0.015238198256984137
1233,0.0033904665314401505
1234,0.0033904665314401505
1235,0.0033904665314401505
1236,0.004748266263890244
1237,0.004748266263890244
1238,0.004748266263890244
1239,0.004748266263890244
1240,0.004748266263890244
1241,0.0020000000000000018
1242,0.0020000000000000018
1243,0.0020000000000000018
1244,0.013306319339739137
1245,0.013306319339739137
1246,0.013306319339739137
1247,0.013306319339739137
1248,0.013306319339739137
1249,0.0033904665314401505
1250,0.0033904665314401505
1251,0.0033904665314401505
1252,0.004748266263890244
1253,0.004748266263890244
1254,0.004748266263890244
1255,0.004748266263890244
1256,0.004748266263890244
1257,0.0030000000000000027
1258,0.0030000000000000027
1259,0.0030000000000000027
1260,0.013988026656812313
1261,0.013988026656812313
1262,0.013988026656812313
1263,0.013988026656812313
1264,0.013988026656812313
1265,0.009039257278669055
1266,0.009039257278669055
1267,0.009039257278669055
1268,0.00900714105728595
1269,0.00900714105728595
1270,0.00900714105728595
1271,0.00900714105728595
1272,0.00900714105728595
1273,0.0026458333333333472
1274,0.0026458333333333472
1275,0.0026458333333333472
1276,0.007816383481528466
1277,0.007816383481528466
1278,0.007816383481528466
1279,0.007816383481528466
1280,0.007816383481528466
1281,0.005503756291788675
1282,0.005503756291788675
1283,0.005503756291788675
1284,0.010106254350964461
1285,0.010106254350964461
1286,0.010106254350964461
1287,0.010106254350964461
1288,0.010106254350964461
1289,0.006667420814479685
1290,0.006667420814479685
1291,0.006667420814479685
1292,0.011256051461127514
1293,0.011256051461127514
1294,0.011256051461127514
1295,0.011256051461127514
1296,0.011256051461127514
1297,0.004208202716823428
1298,0.004208202716823428
1299,0.004208202716823428
1300,0.005594407031587312
1301,0.005594407031587312
1302,0.005594407031587312
1303,0.005594407031587312
1304,0.005594407031587312
1305,0.004208202716823428
1306,0.004208202716823428
1307,0.004208202716823428
1308,0.0063049333473768066
1309,0.0063049333473768066
1310,0.0063049333473768066
1311,0.0063049333473768066
1312,0.0063049333473768066
1313,0.019437729823782557
1314,0.019437729823782557
1315,0.019437729823782557
1316,0.013577024104074797
1317,0.013577024104074797
1318,0.013577024104074797
1319,0.013577024104074797
1320,0.013577024104074797
1321,0.0008666666666666822
1322,0.0008666666666666822
1323,0.0008666666666666822
1324,0.010099702254778187
1325,0.010099702254778187
1326,0.010099702254778187
1327,0.010099702254778187
1328,0.010099702254778187
1329,0.0
1330,0.0
1331,0.0
1332,0.013000000000000012
1333,0.013000000000000012
1334,0.013000000000000012
1335,0.013000000000000012
1336,0.013000000000000012
1337,0.0
1338,0.0
1339,0.0
1340,0.008834122544633338
1341,0.008834122544633338
1342,0.008834122544633338
1343,0.008834122544633338
1344,0.008834122544633338
1345,0.009998655319776062
1346,0.009998655319776062
1347,0.009998655319776062
1348,0.008429106048816193
1349,0.008429106048816193
1350,0.008429106048816193
1351,0.008429106048816193
1352,0.008429106048816193
1353,0.0
1354,0.0
1355,0.0
1356,0.013606078047444403
1357,0.013606078047444403
1358,0.013606078047444403
1359,0.013606078047444403
1360,0.013606078047444403
1361,0.009202989336085321
1362,0.009202989336085321
1363,0.009202989336085321
1364,0.008563959239104024
1365,0.008563959239104024
1366,0.008563959239104024
1367,0.008563959239104024
1368,0.008563959239104024
1369,0.0050000000000000044
1370,0.0050000000000000044
